name,state,item,item_num,ans_ind,ans_text,states_lived
anon437,texas,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,texas
anon437,texas,What do you call the thing from which you might drink water in a school?,103,d,water fountain,texas
anon437,texas,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,texas
anon437,texas,What is your generic term for a sweetened carbonated beverage?,105,a,soda,texas
anon437,texas,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,c,catercorner,texas
anon437,texas,What word(s) do you use to address a group of two or more people?,50,a,you all,texas
anon437,texas,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,texas
anon437,texas,Which of these terms do you prefer for the small road parallel to the highway?,99,c,access road,texas
anon437,texas,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,texas
anon437,texas,caramel,4,b,"with 3 syllables (""carra-mel"")",texas
anon437,texas,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",texas
anon437,texas,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",texas
anon437,texas,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",texas
anon437,texas,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",texas
anon438,new york,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,new york
anon438,new york,Do you use the word cruller?,86,c,I have no idea what this means,new york
anon438,new york,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,a,acceptable,new york
anon438,new york,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",new york
anon438,new york,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,new york
anon438,new york,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,new york
anon438,new york,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,b,crayfish,new york
anon438,new york,What do you call the thing from which you might drink water in a school?,103,d,water fountain,new york
anon438,new york,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,new york
anon438,new york,What is your generic term for a sweetened carbonated beverage?,105,a,soda,new york
anon438,new york,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,g,"I can only use ""diagonal"" for this",new york
anon438,new york,What word(s) do you use to address a group of two or more people?,50,i,y'all,new york
anon438,new york,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,new york
anon438,new york,Which of these terms do you prefer for the small road parallel to the highway?,99,b,service road,new york
anon438,new york,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,new york
anon438,new york,caramel,4,a,"with 2 syllables (""car-ml"")",new york
anon438,new york,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",new york
anon438,new york,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",new york
anon438,new york,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",new york
anon438,new york,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",new york
anon439,virginia,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,virginia
anon439,virginia,Do you use the word cruller?,86,c,I have no idea what this means,virginia
anon439,virginia,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,virginia
anon439,virginia,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",virginia
anon439,virginia,What do you call the act of covering a house or area in front of a house with toilet paper?,106,c,toilet papering,virginia
anon439,virginia,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,virginia
anon439,virginia,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,virginia
anon439,virginia,What do you call the thing from which you might drink water in a school?,103,d,water fountain,virginia
anon439,virginia,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,virginia
anon439,virginia,What is your generic term for a sweetened carbonated beverage?,105,c,coke,virginia
anon439,virginia,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,h,I have no term for this,virginia
anon439,virginia,What word(s) do you use to address a group of two or more people?,50,i,y'all,virginia
anon439,virginia,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,virginia
anon439,virginia,Which of these terms do you prefer for the small road parallel to the highway?,99,a,frontage road,virginia
anon439,virginia,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,virginia
anon439,virginia,caramel,4,b,"with 3 syllables (""carra-mel"")",virginia
anon439,virginia,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",virginia
anon439,virginia,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",virginia
anon439,virginia,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",virginia
anon439,virginia,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",virginia
anon44,texas,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,texas
anon44,texas,Do you use the word cruller?,86,c,I have no idea what this means,texas
anon44,texas,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,texas
anon44,texas,What do you call paper that has already been used for something or is otherwise imperfect?,78,a,scratch paper,texas
anon44,texas,What do you call the act of covering a house or area in front of a house with toilet paper?,106,d,wrapping,texas
anon44,texas,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,a,lightning bug,texas
anon44,texas,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,texas
anon44,texas,What do you call the thing from which you might drink water in a school?,103,d,water fountain,texas
anon44,texas,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,texas
anon44,texas,What is your generic term for a sweetened carbonated beverage?,105,c,coke,texas
anon44,texas,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,texas
anon44,texas,What word(s) do you use to address a group of two or more people?,50,i,y'all,texas
anon44,texas,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,b,yard sale,texas
anon44,texas,Which of these terms do you prefer for the small road parallel to the highway?,99,a,frontage road,texas
anon44,texas,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,texas
anon44,texas,caramel,4,b,"with 3 syllables (""carra-mel"")",texas
anon44,texas,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",texas
anon44,texas,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",texas
anon44,texas,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",texas
anon44,texas,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",texas
anon440,maryland,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,maryland
anon440,maryland,Do you use the word cruller?,86,b,"no, but I know what it means",maryland
anon440,maryland,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,maryland
anon440,maryland,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",maryland
anon440,maryland,What do you call the act of covering a house or area in front of a house with toilet paper?,106,c,toilet papering,maryland
anon440,maryland,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,maryland
anon440,maryland,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,maryland
anon440,maryland,What do you call the thing from which you might drink water in a school?,103,d,water fountain,maryland
anon440,maryland,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,maryland
anon440,maryland,What is your generic term for a sweetened carbonated beverage?,105,b,pop,maryland
anon440,maryland,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,maryland
anon440,maryland,What word(s) do you use to address a group of two or more people?,50,a,you all,maryland
anon440,maryland,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,maryland
anon440,maryland,Which of these terms do you prefer for the small road parallel to the highway?,99,f,we have them but I have no word for them,maryland
anon440,maryland,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,maryland
anon440,maryland,caramel,4,b,"with 3 syllables (""carra-mel"")",maryland
anon440,maryland,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",maryland
anon440,maryland,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",maryland
anon440,maryland,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",maryland
anon440,maryland,"the vowel in the second syllable of ""cauliflower""",5,a,"[i:] as in ""see""",maryland
anon441,texas,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,texas
anon441,texas,Do you use the word cruller?,86,a,yes,texas
anon441,texas,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,texas
anon441,texas,What do you call paper that has already been used for something or is otherwise imperfect?,78,a,scratch paper,texas
anon441,texas,What do you call the act of covering a house or area in front of a house with toilet paper?,106,d,wrapping,texas
anon441,texas,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,texas
anon441,texas,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,texas
anon441,texas,What do you call the thing from which you might drink water in a school?,103,d,water fountain,texas
anon441,texas,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,texas
anon441,texas,What is your generic term for a sweetened carbonated beverage?,105,j,other,texas
anon441,texas,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,texas
anon441,texas,What word(s) do you use to address a group of two or more people?,50,a,you all,texas
anon441,texas,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,texas
anon441,texas,Which of these terms do you prefer for the small road parallel to the highway?,99,d,feeder road,texas
anon441,texas,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,texas
anon441,texas,caramel,4,b,"with 3 syllables (""carra-mel"")",texas
anon441,texas,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",texas
anon441,texas,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",texas
anon441,texas,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",texas
anon441,texas,"the vowel in the second syllable of ""cauliflower""",5,a,"[i:] as in ""see""",texas
anon442,oklahoma,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,oklahoma
anon442,oklahoma,Do you use the word cruller?,86,b,"no, but I know what it means",oklahoma
anon442,oklahoma,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,a,acceptable,oklahoma
anon442,oklahoma,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",oklahoma
anon442,oklahoma,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,oklahoma
anon442,oklahoma,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,oklahoma
anon442,oklahoma,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,oklahoma
anon442,oklahoma,What do you call the thing from which you might drink water in a school?,103,c,drinking fountain,oklahoma
anon442,oklahoma,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,oklahoma
anon442,oklahoma,What is your generic term for a sweetened carbonated beverage?,105,b,pop,oklahoma
anon442,oklahoma,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,oklahoma
anon442,oklahoma,What word(s) do you use to address a group of two or more people?,50,i,y'all,oklahoma
anon442,oklahoma,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,oklahoma
anon442,oklahoma,Which of these terms do you prefer for the small road parallel to the highway?,99,c,access road,oklahoma
anon442,oklahoma,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,oklahoma
anon442,oklahoma,caramel,4,a,"with 2 syllables (""car-ml"")",oklahoma
anon442,oklahoma,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",oklahoma
anon442,oklahoma,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",oklahoma
anon442,oklahoma,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",oklahoma
anon442,oklahoma,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",oklahoma
anon443,missouri,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,missouri
anon443,missouri,Do you use the word cruller?,86,c,I have no idea what this means,missouri
anon443,missouri,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,a,acceptable,missouri
anon443,missouri,What do you call paper that has already been used for something or is otherwise imperfect?,78,b,scrap paper,missouri
anon443,missouri,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,missouri
anon443,missouri,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,missouri
anon443,missouri,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,missouri
anon443,missouri,What do you call the thing from which you might drink water in a school?,103,d,water fountain,missouri
anon443,missouri,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,missouri
anon443,missouri,What is your generic term for a sweetened carbonated beverage?,105,b,pop,missouri
anon443,missouri,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,missouri
anon443,missouri,What word(s) do you use to address a group of two or more people?,50,g,you,missouri
anon443,missouri,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,missouri
anon443,missouri,Which of these terms do you prefer for the small road parallel to the highway?,99,h,other,missouri
anon443,missouri,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,missouri
anon443,missouri,caramel,4,a,"with 2 syllables (""car-ml"")",missouri
anon443,missouri,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",missouri
anon443,missouri,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",missouri
anon443,missouri,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",missouri
anon443,missouri,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",missouri
anon444,minnesota,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,minnesota
anon444,minnesota,Do you use the word cruller?,86,c,I have no idea what this means,minnesota
anon444,minnesota,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,minnesota
anon444,minnesota,What do you call paper that has already been used for something or is otherwise imperfect?,78,a,scratch paper,minnesota
anon444,minnesota,What do you call the act of covering a house or area in front of a house with toilet paper?,106,g,I have no word for this,minnesota
anon444,minnesota,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,minnesota
anon444,minnesota,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,minnesota
anon444,minnesota,What do you call the thing from which you might drink water in a school?,103,d,water fountain,minnesota
anon444,minnesota,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,minnesota
anon444,minnesota,What is your generic term for a sweetened carbonated beverage?,105,b,pop,minnesota
anon444,minnesota,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,minnesota
anon444,minnesota,What word(s) do you use to address a group of two or more people?,50,d,you guys,minnesota
anon444,minnesota,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,minnesota
anon444,minnesota,Which of these terms do you prefer for the small road parallel to the highway?,99,c,access road,minnesota
anon444,minnesota,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,c,other,minnesota
anon444,minnesota,caramel,4,c,I use both interchangeably,minnesota
anon444,minnesota,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",minnesota
anon444,minnesota,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",minnesota
anon444,minnesota,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",minnesota
anon444,minnesota,"the vowel in the second syllable of ""cauliflower""",5,a,"[i:] as in ""see""",minnesota
anon445,texas,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,texas
anon445,texas,Do you use the word cruller?,86,b,"no, but I know what it means",texas
anon445,texas,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,texas
anon445,texas,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",texas
anon445,texas,What do you call the act of covering a house or area in front of a house with toilet paper?,106,c,toilet papering,texas
anon445,texas,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,texas
anon445,texas,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,texas
anon445,texas,What do you call the thing from which you might drink water in a school?,103,d,water fountain,texas
anon445,texas,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,texas
anon445,texas,What is your generic term for a sweetened carbonated beverage?,105,c,coke,texas
anon445,texas,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,texas
anon445,texas,What word(s) do you use to address a group of two or more people?,50,i,y'all,texas
anon445,texas,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,texas
anon445,texas,Which of these terms do you prefer for the small road parallel to the highway?,99,c,access road,texas
anon445,texas,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,texas
anon445,texas,caramel,4,b,"with 3 syllables (""carra-mel"")",texas
anon445,texas,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",texas
anon445,texas,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",texas
anon445,texas,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",texas
anon445,texas,"the vowel in the second syllable of ""cauliflower""",5,a,"[i:] as in ""see""",texas
anon446,illinois,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,illinois
anon446,illinois,Do you use the word cruller?,86,c,I have no idea what this means,illinois
anon446,illinois,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,a,acceptable,illinois
anon446,illinois,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",illinois
anon446,illinois,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,illinois
anon446,illinois,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,a,lightning bug,illinois
anon446,illinois,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,b,crayfish,illinois
anon446,illinois,What do you call the thing from which you might drink water in a school?,103,d,water fountain,illinois
anon446,illinois,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,c,gymshoes,illinois
anon446,illinois,What is your generic term for a sweetened carbonated beverage?,105,b,pop,illinois
anon446,illinois,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,illinois
anon446,illinois,What word(s) do you use to address a group of two or more people?,50,d,you guys,illinois
anon446,illinois,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,illinois
anon446,illinois,Which of these terms do you prefer for the small road parallel to the highway?,99,c,access road,illinois
anon446,illinois,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,a,yes,illinois
anon446,illinois,caramel,4,a,"with 2 syllables (""car-ml"")",illinois
anon446,illinois,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",illinois
anon446,illinois,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",illinois
anon446,illinois,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",illinois
anon446,illinois,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",illinois
anon447,indiana,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,indiana
anon447,indiana,Do you use the word cruller?,86,b,"no, but I know what it means",indiana
anon447,indiana,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,a,acceptable,indiana
anon447,indiana,What do you call paper that has already been used for something or is otherwise imperfect?,78,a,scratch paper,indiana
anon447,indiana,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,indiana
anon447,indiana,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,a,lightning bug,indiana
anon447,indiana,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,indiana
anon447,indiana,What do you call the thing from which you might drink water in a school?,103,d,water fountain,indiana
anon447,indiana,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,indiana
anon447,indiana,What is your generic term for a sweetened carbonated beverage?,105,c,coke,indiana
anon447,indiana,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,indiana
anon447,indiana,What word(s) do you use to address a group of two or more people?,50,d,you guys,indiana
anon447,indiana,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,indiana
anon447,indiana,Which of these terms do you prefer for the small road parallel to the highway?,99,h,other,indiana
anon447,indiana,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,indiana
anon447,indiana,caramel,4,a,"with 2 syllables (""car-ml"")",indiana
anon447,indiana,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",indiana
anon447,indiana,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",indiana
anon447,indiana,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",indiana
anon447,indiana,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",indiana
anon448,michigan,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,michigan
anon448,michigan,Do you use the word cruller?,86,a,yes,michigan
anon448,michigan,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,michigan
anon448,michigan,What do you call paper that has already been used for something or is otherwise imperfect?,78,b,scrap paper,michigan
anon448,michigan,What do you call the act of covering a house or area in front of a house with toilet paper?,106,c,toilet papering,michigan
anon448,michigan,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,a,lightning bug,michigan
anon448,michigan,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,b,crayfish,michigan
anon448,michigan,What do you call the thing from which you might drink water in a school?,103,c,drinking fountain,michigan
anon448,michigan,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,michigan
anon448,michigan,What is your generic term for a sweetened carbonated beverage?,105,b,pop,michigan
anon448,michigan,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,michigan
anon448,michigan,What word(s) do you use to address a group of two or more people?,50,g,you,michigan
anon448,michigan,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,michigan
anon448,michigan,Which of these terms do you prefer for the small road parallel to the highway?,99,b,service road,michigan
anon448,michigan,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,michigan
anon448,michigan,caramel,4,a,"with 2 syllables (""car-ml"")",michigan
anon448,michigan,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",michigan
anon448,michigan,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",michigan
anon448,michigan,"the second vowel in ""pajamas""",20,c,other,michigan
anon448,michigan,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",michigan
anon449,illinois,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,illinois
anon449,illinois,Do you use the word cruller?,86,b,"no, but I know what it means",illinois
anon449,illinois,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,illinois
anon449,illinois,What do you call paper that has already been used for something or is otherwise imperfect?,78,b,scrap paper,illinois
anon449,illinois,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,illinois
anon449,illinois,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,a,lightning bug,illinois
anon449,illinois,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,g,I have no word for this critter,illinois
anon449,illinois,What do you call the thing from which you might drink water in a school?,103,d,water fountain,illinois
anon449,illinois,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,illinois
anon449,illinois,What is your generic term for a sweetened carbonated beverage?,105,a,soda,illinois
anon449,illinois,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,illinois
anon449,illinois,What word(s) do you use to address a group of two or more people?,50,g,you,illinois
anon449,illinois,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,b,yard sale,illinois
anon449,illinois,Which of these terms do you prefer for the small road parallel to the highway?,99,a,frontage road,illinois
anon449,illinois,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,a,yes,illinois
anon449,illinois,caramel,4,c,I use both interchangeably,illinois
anon449,illinois,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",illinois
anon449,illinois,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",illinois
anon449,illinois,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",illinois
anon449,illinois,"the vowel in the second syllable of ""cauliflower""",5,a,"[i:] as in ""see""",illinois
anon45,texas,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,texas
anon45,texas,Do you use the word cruller?,86,b,"no, but I know what it means",texas
anon45,texas,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,texas
anon45,texas,What do you call paper that has already been used for something or is otherwise imperfect?,78,a,scratch paper,texas
anon45,texas,What do you call the act of covering a house or area in front of a house with toilet paper?,106,d,wrapping,texas
anon45,texas,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,f,other,texas
anon45,texas,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,texas
anon45,texas,What do you call the thing from which you might drink water in a school?,103,d,water fountain,texas
anon45,texas,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,texas
anon45,texas,What is your generic term for a sweetened carbonated beverage?,105,c,coke,texas
anon45,texas,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,texas
anon45,texas,What word(s) do you use to address a group of two or more people?,50,i,y'all,texas
anon45,texas,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,texas
anon45,texas,Which of these terms do you prefer for the small road parallel to the highway?,99,a,frontage road,texas
anon45,texas,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,texas
