state,item_num,item,ans_ind,ans_text,ans_prop
tennessee,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.4092
tennessee,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.0062
tennessee,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0338
tennessee,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.1491
tennessee,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",j,I have no general word for this,0.0062
tennessee,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.0342
tennessee,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.018600000000000002
tennessee,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.0311
tennessee,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.7515999999999999
tennessee,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.009300000000000001
tennessee,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.2555
tennessee,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,c,catercorner,0.0218
tennessee,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.5421
tennessee,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,f,kitty wampus,0.009300000000000001
tennessee,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.1059
tennessee,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.034300000000000004
tennessee,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.031200000000000002
tennessee,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.3261
tennessee,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.25780000000000003
tennessee,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.39130000000000004
tennessee,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.0248
tennessee,86,Do you use the word cruller?,a,yes,0.2879
tennessee,86,Do you use the word cruller?,b,"no, but I know what it means",0.4458
tennessee,86,Do you use the word cruller?,c,I have no idea what this means,0.2663
tennessee,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.1894
tennessee,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.2112
tennessee,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.2981
tennessee,99,Which of these terms do you prefer for the small road parallel to the highway?,d,feeder road,0.0217
tennessee,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.1801
tennessee,99,Which of these terms do you prefer for the small road parallel to the highway?,g,I've never heard of this concept,0.059000000000000004
tennessee,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.0404
tennessee,103,What do you call the thing from which you might drink water in a school?,a,bubbler,0.0031
tennessee,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.0767
tennessee,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.9140999999999999
tennessee,103,What do you call the thing from which you might drink water in a school?,e,other,0.0060999999999999995
tennessee,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.11960000000000001
tennessee,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.049100000000000005
tennessee,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.0337
tennessee,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.6227
tennessee,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.1503
tennessee,105,What is your generic term for a sweetened carbonated beverage?,g,cocola,0.015300000000000001
tennessee,105,What is your generic term for a sweetened carbonated beverage?,i,dope,0.0092
tennessee,106,What do you call the act of covering a house or area in front of a house with toilet paper?,a,tp'ing,0.1957
tennessee,106,What do you call the act of covering a house or area in front of a house with toilet paper?,b,rolling,0.6758
tennessee,106,What do you call the act of covering a house or area in front of a house with toilet paper?,c,toilet papering,0.0765
tennessee,106,What do you call the act of covering a house or area in front of a house with toilet paper?,d,wrapping,0.0031
tennessee,106,What do you call the act of covering a house or area in front of a house with toilet paper?,e,papering,0.015300000000000001
tennessee,106,What do you call the act of covering a house or area in front of a house with toilet paper?,g,I have no word for this,0.0245
tennessee,106,What do you call the act of covering a house or area in front of a house with toilet paper?,h,other,0.0092
texas,4,caramel,a,"with 2 syllables (""car-ml"")",0.36719999999999997
texas,4,caramel,b,"with 3 syllables (""carra-mel"")",0.4143
texas,4,caramel,c,I use both interchangeably,0.17859999999999998
texas,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.0239
texas,4,caramel,e,other,0.0159
texas,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.2298
texas,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.6989
texas,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.0713
texas,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.4714
texas,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.45530000000000004
texas,14,lawyer,c,I use both interchangeably,0.0699
texas,14,lawyer,d,other,0.0034000000000000002
texas,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.2422
texas,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.7442
texas,20,"the second vowel in ""pajamas""",c,other,0.013600000000000001
texas,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.45289999999999997
texas,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.5471
texas,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.4353
texas,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.5429999999999999
texas,36,"the ""c"" in ""grocery""",c,other,0.0217
texas,50,What word(s) do you use to address a group of two or more people?,a,you all,0.08779999999999999
texas,50,What word(s) do you use to address a group of two or more people?,b,"yous, youse",0.0034999999999999996
texas,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.114
texas,50,What word(s) do you use to address a group of two or more people?,f,yins,7.000000000000001e-4
texas,50,What word(s) do you use to address a group of two or more people?,g,you,0.051699999999999996
texas,50,What word(s) do you use to address a group of two or more people?,h,other,0.0113
texas,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.7309
texas,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.2422
texas,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.7337
texas,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.0241
texas,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.25
texas,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.716
texas,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.034
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",a,tag sale,0.005
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",l,patio sale,0.0014000000000000002
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.018500000000000003
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.16829999999999998
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.794
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.0085
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",e,thrift sale,0.0014000000000000002
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",f,stoop sale,7.000000000000001e-4
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",h,sidewalk sale,0.0014000000000000002
texas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",i,jumble (sale),7.000000000000001e-4
texas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.32170000000000004
texas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.2102
texas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.46020000000000005
texas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,d,peenie wallie,0.0014000000000000002
texas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,e,I have no word for this,0.0028000000000000004
texas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,f,other,0.0036
texas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.5846
texas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.0271
texas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,c,craw,0.0021
texas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,d,crowfish,7.000000000000001e-4
texas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.3212
texas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,f,mudbug,0.0029
texas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.0171
texas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0443
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.1971
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",j,I have no general word for this,0.01
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.038599999999999995
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.0271
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.0129
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.6920999999999999
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.018600000000000002
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",h,runners,7.000000000000001e-4
texas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",i,trainers,0.0029
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.1606
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,b,kitacorner,0.0021
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,c,catercorner,0.019299999999999998
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.6502
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,e,kitty cross,7.000000000000001e-4
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,f,kitty wampus,0.0021
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.0942
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.0378
texas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.032799999999999996
texas,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.4814
texas,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.08789999999999999
texas,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.4143
texas,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.016399999999999998
texas,86,Do you use the word cruller?,a,yes,0.10550000000000001
texas,86,Do you use the word cruller?,b,"no, but I know what it means",0.4163
texas,86,Do you use the word cruller?,c,I have no idea what this means,0.4783
texas,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.22
texas,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.1729
texas,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.2671
texas,99,Which of these terms do you prefer for the small road parallel to the highway?,d,feeder road,0.2779
texas,99,Which of these terms do you prefer for the small road parallel to the highway?,e,gateway,0.0029
texas,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.0143
texas,99,Which of these terms do you prefer for the small road parallel to the highway?,g,I've never heard of this concept,0.005
texas,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.04
texas,103,What do you call the thing from which you might drink water in a school?,a,bubbler,0.005
texas,103,What do you call the thing from which you might drink water in a school?,b,water bubbler,0.0029
texas,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.0898
texas,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.8909
texas,103,What do you call the thing from which you might drink water in a school?,e,other,0.011399999999999999
texas,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.2536
texas,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.0407
texas,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.024300000000000002
texas,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.5864
texas,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.08929999999999999
texas,105,What is your generic term for a sweetened carbonated beverage?,f,lemonade,7.000000000000001e-4
texas,105,What is your generic term for a sweetened carbonated beverage?,g,cocola,0.0043
texas,105,What is your generic term for a sweetened carbonated beverage?,i,dope,7.000000000000001e-4
texas,106,What do you call the act of covering a house or area in front of a house with toilet paper?,a,tp'ing,0.3011
texas,106,What do you call the act of covering a house or area in front of a house with toilet paper?,b,rolling,0.069
texas,106,What do you call the act of covering a house or area in front of a house with toilet paper?,c,toilet papering,0.1722
texas,106,What do you call the act of covering a house or area in front of a house with toilet paper?,d,wrapping,0.33590000000000003
texas,106,What do you call the act of covering a house or area in front of a house with toilet paper?,e,papering,0.0911
texas,106,What do you call the act of covering a house or area in front of a house with toilet paper?,f,bog rolling,0.0014000000000000002
texas,106,What do you call the act of covering a house or area in front of a house with toilet paper?,g,I have no word for this,0.0178
texas,106,What do you call the act of covering a house or area in front of a house with toilet paper?,h,other,0.011399999999999999
utah,4,caramel,a,"with 2 syllables (""car-ml"")",0.5756
utah,4,caramel,b,"with 3 syllables (""carra-mel"")",0.14529999999999998
utah,4,caramel,c,I use both interchangeably,0.23260000000000003
utah,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.0407
utah,4,caramel,e,other,0.0058
utah,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.0345
utah,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.9309999999999999
utah,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.0345
utah,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.655
utah,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.25730000000000003
utah,14,lawyer,c,I use both interchangeably,0.0819
utah,14,lawyer,d,other,0.0058
utah,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.8092
utah,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.17920000000000003
utah,20,"the second vowel in ""pajamas""",c,other,0.0116
utah,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.1361
utah,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.8639
utah,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.3012
utah,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.6807
utah,36,"the ""c"" in ""grocery""",c,other,0.0181
utah,50,What word(s) do you use to address a group of two or more people?,a,you all,0.0909
utah,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.5939
utah,50,What word(s) do you use to address a group of two or more people?,g,you,0.2727
utah,50,What word(s) do you use to address a group of two or more people?,h,other,0.0121
utah,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.030299999999999997
utah,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.3818
utah,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.5939
utah,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.0242
utah,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.4512
utah,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.46950000000000003
utah,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.0793
utah,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.0613
utah,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.5521
utah,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.3804
utah,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.0060999999999999995
utah,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.0556
utah,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.6296
utah,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.284
utah,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,e,I have no word for this,0.018500000000000003
utah,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,f,other,0.0123
utah,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.41100000000000003
utah,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.1595
utah,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.2761
utah,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.07980000000000001
utah,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0736
utah,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.2422
utah,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",j,I have no general word for this,0.0062
utah,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.0621
utah,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.0311
utah,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.08070000000000001
utah,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.5217
utah,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.049699999999999994
utah,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",i,trainers,0.0062
utah,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.8987
utah,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,c,catercorner,0.0063
utah,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.0253
utah,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,f,kitty wampus,0.0063
utah,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.038
utah,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.0063
utah,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.019
utah,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.5031
utah,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.0621
utah,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.4286
utah,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.0062
utah,86,Do you use the word cruller?,a,yes,0.1429
utah,86,Do you use the word cruller?,b,"no, but I know what it means",0.41609999999999997
utah,86,Do you use the word cruller?,c,I have no idea what this means,0.441
utah,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.8395
utah,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.037000000000000005
utah,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.037000000000000005
utah,99,Which of these terms do you prefer for the small road parallel to the highway?,d,feeder road,0.0062
utah,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.0617
utah,99,Which of these terms do you prefer for the small road parallel to the highway?,g,I've never heard of this concept,0.0123
utah,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.0062
utah,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.7813
utah,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.1813
utah,103,What do you call the thing from which you might drink water in a school?,e,other,0.0375
utah,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.45
utah,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.0875
utah,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.3375
utah,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.075
utah,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.05
utah,106,What do you call the act of covering a house or area in front of a house with toilet paper?,a,tp'ing,0.4188
utah,106,What do you call the act of covering a house or area in front of a house with toilet paper?,c,toilet papering,0.525
utah,106,What do you call the act of covering a house or area in front of a house with toilet paper?,e,papering,0.018799999999999997
utah,106,What do you call the act of covering a house or area in front of a house with toilet paper?,g,I have no word for this,0.0062
utah,106,What do you call the act of covering a house or area in front of a house with toilet paper?,h,other,0.031200000000000002
virginia,4,caramel,a,"with 2 syllables (""car-ml"")",0.214
virginia,4,caramel,b,"with 3 syllables (""carra-mel"")",0.5904
virginia,4,caramel,c,I use both interchangeably,0.1568
virginia,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.022099999999999998
virginia,4,caramel,e,other,0.0166
virginia,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.282
virginia,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.6753
virginia,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.042699999999999995
virginia,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.6433
virginia,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.3013
virginia,14,lawyer,c,I use both interchangeably,0.0499
virginia,14,lawyer,d,other,0.0055000000000000005
virginia,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.24350000000000002
virginia,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.7379000000000001
virginia,20,"the second vowel in ""pajamas""",c,other,0.018600000000000002
virginia,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.6604000000000001
virginia,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.3396
virginia,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.5
virginia,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.4788
virginia,36,"the ""c"" in ""grocery""",c,other,0.0212
virginia,50,What word(s) do you use to address a group of two or more people?,a,you all,0.1859
virginia,50,What word(s) do you use to address a group of two or more people?,b,"yous, youse",0.002
virginia,50,What word(s) do you use to address a group of two or more people?,c,you lot,0.002
virginia,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.2544
virginia,50,What word(s) do you use to address a group of two or more people?,g,you,0.0998
virginia,50,What word(s) do you use to address a group of two or more people?,h,other,0.015700000000000002
virginia,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.4403
virginia,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.2475
virginia,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.721
virginia,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.031400000000000004
virginia,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.32420000000000004
virginia,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.6385000000000001
virginia,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.0373
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",a,tag sale,0.0059
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.0137
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.75
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.2188
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.0039000000000000003
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",e,thrift sale,0.002
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",g,carport sale,0.002
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",h,sidewalk sale,0.002
virginia,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",i,jumble (sale),0.002
virginia,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.4429
virginia,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.1043
virginia,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.44880000000000003
virginia,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,f,other,0.0039000000000000003
virginia,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.5235
virginia,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.2667
virginia,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.1333
virginia,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.0373
virginia,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0392
virginia,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.4353
virginia,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",j,I have no general word for this,0.0059
virginia,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.0235
